id,category
2998,4
2999,2
3000,4
3001,0
3002,2
3003,0
3004,1
3005,4
3006,0
3007,4
3008,1
3009,0
3010,4
3011,3
3012,4
3013,2
3014,2
3015,3
3016,3
3017,3
3018,1
3019,1
3020,0
3021,2
3022,3
3023,0
3024,0
3025,1
3026,1
3027,3
3028,3
3029,4
3030,0
3031,2
3032,0
3033,4
3034,2
3035,0
3036,0
3037,3
3038,2
3039,0
3040,1
3041,1
3042,3
3043,4
3044,1
3045,4
3046,4
3047,2
3048,2
3049,1
3050,3
3051,1
3052,2
3053,4
3054,4
3055,4
3056,1
3057,0
3058,0
3059,4
3060,4
3061,2
3062,0
3063,3
3064,4
3065,0
3066,0
3067,1
3068,0
3069,4
3070,4
3071,3
3072,2
3073,1
3074,1
3075,2
3076,0
3077,3
3078,4
3079,1
3080,3
3081,2
3082,4
3083,1
3084,4
3085,3
3086,0
3087,3
3088,3
3089,3
3090,0
3091,3
3092,4
3093,3
3094,2
3095,0
3096,1
3097,0
3098,4
3099,1
3100,1
3101,0
3102,3
3103,0
3104,2
3105,1
3106,4
3107,4
3108,3
3109,3
3110,3
3111,0
3112,1
3113,0
3114,2
3115,0
3116,1
3117,4
3118,3
3119,3
3120,4
3121,1
3122,0
3123,1
3124,4
3125,2
3126,1
3127,4
3128,2
3129,3
3130,0
3131,2
3132,1
3133,3
3134,0
3135,2
3136,4
3137,1
3138,0
3139,1
3140,1
3141,2
3142,0
3143,3
3144,2
3145,3
3146,2
3147,3
3148,1
3149,0
3150,2
3151,3
3152,4
3153,1
3154,2
3155,4
3156,3
3157,0
3158,4
3159,2
3160,2
3161,3
3162,2
3163,0
3164,2
3165,1
3166,1
3167,2
3168,2
3169,2
3170,1
3171,2
3172,0
3173,1
3174,3
3175,0
3176,0
3177,4
3178,3
3179,1
3180,3
3181,3
3182,1
3183,2
3184,0
3185,4
3186,1
3187,1
3188,1
3189,2
3190,2
3191,0
3192,3
3193,0
3194,4
3195,4
3196,3
3197,4
3198,1
3199,1
3200,2
3201,0
3202,1
3203,0
3204,3
3205,2
3206,2
3207,1
3208,4
3209,1
3210,4
3211,4
3212,1
3213,1
3214,0
3215,3
3216,4
3217,2
3218,1
3219,2
3220,2
3221,4
3222,3
3223,1
3224,0
3225,2
3226,2
3227,1
3228,2
3229,4
3230,0
3231,4
3232,1
3233,4
3234,3
3235,2
3236,4
3237,4
3238,0
3239,2
3240,0
3241,4
3242,3
3243,2
3244,1
3245,2
3246,1
3247,1
3248,1
3249,1
3250,2
3251,1
3252,3
3253,0
3254,1
3255,3
3256,1
3257,1
3258,3
3259,0
3260,3
3261,3
3262,2
3263,2
3264,1
3265,3
3266,2
3267,0
3268,0
3269,1
3270,4
3271,3
3272,2
3273,1
3274,1
3275,4
3276,2
3277,1
3278,0
3279,4
3280,1
3281,0
3282,3
3283,2
3284,1
3285,3
3286,4
3287,4
3288,2
3289,3
3290,1
3291,3
3292,3
3293,0
3294,4
3295,1
3296,0
3297,4
3298,4
3299,4
3300,3
3301,2
3302,1
3303,1
3304,1
3305,0
3306,1
3307,2
3308,0
3309,4
3310,2
3311,3
3312,0
3313,3
3314,3
3315,2
3316,0
3317,1
3318,2
3319,4
3320,1
3321,0
3322,2
3323,2
3324,3
3325,0
3326,0
3327,4
3328,3
3329,0
3330,1
3331,1
3332,1
3333,1
3334,0
3335,1
3336,2
3337,3
3338,1
3339,4
3340,3
3341,2
3342,2
3343,2
3344,3
3345,4
3346,1
3347,2
3348,4
3349,1
3350,4
3351,1
3352,1
3353,1
3354,0
3355,1
3356,1
3357,0
3358,2
3359,0
3360,3
3361,2
3362,0
3363,2
3364,3
3365,2
3366,1
3367,0
3368,2
3369,1
3370,3
3371,3
3372,2
3373,0
3374,0
3375,1
3376,3
3377,1
3378,1
3379,0
3380,4
3381,1
3382,0
3383,3
3384,1
3385,1
3386,0
3387,3
3388,4
3389,2
3390,4
3391,0
3392,4
3393,0
3394,2
3395,0
3396,3
3397,3
3398,1
3399,1
3400,3
3401,3
3402,3
3403,2
3404,4
3405,4
3406,1
3407,4
3408,2
3409,0
3410,4
3411,0
3412,2
3413,0
3414,2
3415,2
3416,0
3417,1
3418,4
3419,2
3420,0
3421,0
3422,0
3423,2
3424,1
3425,2
3426,4
3427,3
3428,0
3429,2
3430,3
3431,2
3432,4
3433,2
3434,0
3435,4
3436,4
3437,1
3438,2
3439,0
3440,2
3441,1
3442,4
3443,2
3444,3
3445,4
3446,3
3447,1
3448,4
3449,0
3450,4
3451,2
3452,3
3453,3
3454,4
3455,3
3456,2
3457,2
3458,1
3459,2
3460,0
3461,4
3462,3
3463,0
3464,4
3465,0
3466,2
3467,3
3468,4
3469,2
3470,0
3471,3
3472,4
3473,0
3474,1
3475,1
3476,2
3477,0
3478,3
3479,3
3480,4
3481,1
3482,3
3483,4
3484,1
3485,2
3486,2
3487,1
3488,4
3489,3
3490,0
3491,4
3492,1
3493,4
3494,3
3495,2
3496,4
3497,4
3498,0
3499,2
3500,2
3501,2
3502,3
3503,0
3504,1
3505,3
3506,3
3507,1
3508,3
3509,4
3510,4
3511,4
3512,2
3513,3
3514,2
3515,1
3516,2
3517,1
3518,4
3519,4
3520,2
3521,0
3522,0
3523,3
3524,4
3525,3
3526,1
3527,4
3528,1
3529,4
3530,3
3531,2
3532,2
3533,4
3534,4
3535,1
3536,1
3537,3
3538,3
3539,1
3540,4
3541,2
3542,2
3543,2
3544,3
3545,0
3546,4
3547,1
3548,1
3549,0
3550,4
3551,3
3552,0
3553,1
3554,3
3555,1
3556,3
3557,1
3558,0
3559,0
3560,4
3561,3
3562,4
3563,0
3564,2
3565,1
3566,1
3567,1
3568,0
3569,3
3570,2
3571,3
3572,3
3573,2
3574,0
3575,3
3576,0
3577,1
3578,4
3579,0
3580,1
3581,4
3582,3
3583,4
3584,1
3585,2
3586,0
3587,1
3588,0
3589,4
3590,1
3591,1
3592,0
3593,0
3594,1
3595,4
3596,2
3597,1
3598,4
3599,3
3600,4
3601,3
3602,3
3603,2
3604,4
3605,4
3606,4
3607,0
3608,2
3609,0
3610,0
3611,2
3612,4
3613,3
3614,1
3615,1
3616,4
3617,3
3618,1
3619,4
3620,2
3621,2
3622,4
3623,0
3624,1
3625,2
3626,2
3627,2
3628,4
3629,1
3630,2
3631,4
3632,4
3633,3
3634,0
3635,4
3636,2
3637,3
3638,3
3639,4
3640,3
3641,4
3642,1
3643,2
3644,3
3645,2
3646,0
3647,4
3648,2
3649,4
3650,2
3651,4
3652,1
3653,4
3654,1
3655,3
3656,2
3657,0
3658,2
3659,4
3660,0
3661,2
3662,0
3663,0
3664,1
3665,2
3666,1
3667,2
3668,4
3669,2
3670,2
3671,0
3672,2
3673,4
3674,3
3675,0
3676,4
3677,1
3678,4
3679,1
3680,1
3681,3
3682,1
3683,4
3684,4
3685,4
3686,3
3687,1
3688,2
3689,1
3690,0
3691,0
3692,1
3693,2
3694,4
3695,0
3696,0
3697,1
3698,4
3699,1
3700,3
3701,4
3702,1
3703,3
3704,0
3705,0
3706,0
3707,4
3708,3
3709,0
3710,4
3711,3
3712,3
3713,2
3714,2
3715,4
3716,4
3717,1
3718,2
3719,3
3720,4
3721,1
3722,3
3723,2
3724,1
3725,3
3726,3
3727,3
3728,2
3729,4
3730,1
3731,2
3732,3
3733,2
3734,4
3735,3
3736,0
3737,2
3738,1
3739,0
3740,1
3741,2
3742,1
3743,0
3744,3
3745,3
3746,0
3747,4
3748,1
3749,2
3750,4
3751,2
3752,2
3753,3
3754,1
3755,0
3756,2
3757,1
3758,1
3759,3
3760,1
3761,1
3762,1
3763,3
3764,0
3765,2
3766,3
3767,3
3768,2
3769,2
3770,3
3771,2
3772,4
3773,0
3774,0
3775,2
3776,2
3777,2
3778,2
3779,4
3780,2
3781,3
3782,3
3783,4
3784,4
3785,3
3786,0
3787,2
3788,0
3789,4
3790,2
3791,0
3792,2
3793,0
3794,3
3795,4
3796,1
3797,4
3798,1
3799,2
3800,3
3801,0
3802,0
3803,0
3804,4
3805,0
3806,2
3807,1
3808,1
3809,0
3810,3
3811,1
3812,3
3813,2
3814,3
3815,1
3816,4
3817,2
3818,3
3819,1
3820,3
3821,2
3822,1
3823,3
3824,3
3825,1
3826,3
3827,4
3828,4
3829,2
3830,0
3831,1
3832,4
3833,0
3834,3
3835,3
3836,0
3837,4
3838,4
3839,1
3840,0
3841,3
3842,3
3843,1
3844,1
3845,3
3846,2
3847,2
3848,3
3849,3
3850,2
3851,2
3852,1
3853,2
3854,0
3855,1
3856,4
3857,3
3858,3
3859,3
3860,0
3861,2
3862,0
3863,3
3864,3
3865,1
3866,1
3867,4
3868,4
3869,2
3870,4
3871,3
3872,3
3873,1
3874,4
3875,4
3876,0
3877,1
3878,1
3879,1
3880,4
3881,0
3882,3
3883,0
3884,1
3885,0
3886,3
3887,1
3888,4
3889,1
3890,3
3891,0
3892,2
3893,3
3894,2
3895,4
3896,3
3897,0
3898,0
3899,4
3900,4
3901,3
3902,1
3903,2
3904,4
3905,0
3906,3
3907,3
3908,1
3909,0
3910,1
3911,0
3912,4
3913,3
3914,1
3915,0
3916,0
3917,0
3918,2
3919,2
3920,0
3921,2
3922,3
3923,1
3924,0
3925,1
3926,4
3927,0
3928,4
3929,3
3930,1
3931,3
3932,2
3933,3
3934,2
3935,3
3936,1
3937,1
3938,4
3939,2
3940,3
3941,2
3942,4
3943,0
3944,0
3945,0
3946,4
3947,2
3948,2
3949,1
3950,2
3951,2
3952,0
3953,3
3954,0
3955,3
3956,0
3957,2
3958,1
3959,0
3960,3
3961,2
3962,1
3963,2
3964,2
3965,2
3966,4
3967,4
3968,0
3969,3
3970,1
3971,2
3972,1
3973,0
3974,3
3975,3
3976,1
3977,4
3978,1
3979,1
3980,4
3981,4
3982,0
3983,3
3984,2
3985,0
3986,2
3987,1
3988,2
3989,2
3990,3
3991,0
3992,0
3993,4
3994,2
3995,2
3996,4
3997,1
3998,0
3999,2
4000,3
4001,2
4002,2
4003,3
4004,3
4005,1
4006,0
4007,0
4008,3
4009,2
4010,4
4011,3
4012,0
4013,1
4014,0
4015,2
4016,0
4017,3
4018,3
4019,3
4020,2
4021,0
4022,2
4023,4
4024,2
4025,4
4026,1
4027,0
4028,4
4029,1
4030,0
4031,0
4032,0
4033,1
4034,1
4035,1
4036,2
4037,4
4038,2
4039,3
4040,4
4041,4
4042,1
4043,3
4044,2
4045,0
4046,4
4047,1
4048,1
4049,3
4050,2
4051,2
4052,4
4053,4
4054,1
4055,3
4056,1
4057,3
4058,1
4059,3
4060,3
4061,0
4062,0
4063,2
4064,4
4065,0
4066,4
4067,2
4068,1
4069,1
4070,1
4071,0
4072,2
4073,0
4074,4
4075,1
4076,3
4077,1
4078,4
4079,0
4080,3
4081,1
4082,4
4083,1
4084,4
4085,4
4086,2
4087,2
4088,0
4089,1
4090,4
4091,1
4092,4
4093,3
4094,1
4095,1
4096,4
4097,1
4098,2
4099,1
4100,3
4101,2
4102,3
4103,1
4104,3
4105,2
4106,4
4107,1
4108,2
4109,0
4110,4
4111,3
4112,0
4113,4
4114,0
4115,2
4116,1
4117,0
4118,3
4119,0
4120,4
4121,0
4122,1
4123,2
4124,3
4125,3
4126,0
4127,0
4128,2
4129,1
4130,1
4131,1
4132,0
4133,1
4134,4
4135,3
4136,0
4137,0
4138,0
4139,1
4140,0
4141,2
4142,0
4143,3
4144,1
4145,1
4146,3
4147,3
4148,1
4149,4
4150,3
4151,3
4152,4
4153,2
4154,3
4155,0
4156,2
4157,4
4158,2
4159,3
4160,3
4161,0
4162,3
4163,0
4164,1
4165,4
4166,2
4167,2
4168,2
4169,0
4170,1
4171,0
4172,1
4173,1
4174,4
4175,2
4176,3
4177,1
4178,3
4179,2
4180,2
4181,2
4182,3
4183,0
4184,3
4185,0
4186,1
4187,0
4188,3
4189,3
4190,2
4191,0
4192,2
4193,4
4194,4
4195,1
4196,2
4197,1
4198,0
4199,2
4200,0
4201,1
4202,0
4203,0
4204,3
4205,2
4206,0
4207,2
4208,0
4209,0
4210,1
4211,4
4212,3
4213,1
4214,4
4215,1
4216,3
4217,1
4218,4
4219,2
4220,0
4221,2
4222,2
4223,1
4224,4
4225,2
4226,1
4227,0
4228,0
4229,3
4230,0
4231,2
4232,1
4233,1
4234,4
4235,2
4236,1
4237,1
4238,0
4239,3
4240,1
4241,1
4242,2
4243,2
4244,2
4245,0
4246,1
4247,2
4248,1
4249,2
4250,0
4251,3
4252,1
4253,0
4254,3
4255,3
4256,2
4257,4
4258,1
4259,1
4260,1
4261,2
4262,4
4263,4
4264,1
4265,0
4266,0
4267,1
4268,4
4269,2
4270,1
4271,4
4272,3
4273,0
4274,3
4275,4
4276,0
4277,3
4278,3
4279,4
4280,4
4281,4
4282,3
4283,3
4284,0
4285,0
4286,2
4287,4
4288,3
4289,3
4290,4
4291,0
4292,4
4293,1
4294,3
4295,1
4296,2
4297,0
4298,3
4299,3
4300,0
4301,1
4302,3
4303,4
4304,4
4305,4
4306,3
4307,4
4308,1
4309,1
4310,3
4311,0
4312,1
4313,0
4314,4
4315,3
4316,3
4317,1
4318,3
4319,2
4320,2
4321,3
4322,1
4323,3
4324,0
4325,2
4326,2
4327,0
4328,2
4329,3
4330,3
4331,2
4332,2
4333,4
4334,2
4335,4
4336,0
4337,4
4338,3
4339,2
4340,2
4341,4
4342,4
4343,0
4344,3
4345,2
4346,2
4347,4
4348,0
4349,2
4350,0
4351,0
4352,2
4353,2
4354,0
4355,4
4356,2
4357,4
4358,4
4359,2
4360,1
4361,3
4362,3
4363,3
4364,3
4365,1
4366,1
4367,1
4368,3
4369,1
4370,2
4371,1
4372,4
4373,2
4374,1
4375,3
4376,3
4377,2
4378,4
4379,1
4380,1
4381,4
4382,3
4383,0
4384,2
4385,4
4386,2
4387,0
4388,0
4389,3
4390,4
4391,3
4392,3
4393,1
4394,3
4395,4
4396,4
4397,2
4398,3
4399,4
4400,4
4401,4
4402,2
4403,1
4404,2
4405,1
4406,2
4407,3
4408,0
4409,0
4410,2
4411,4
4412,0
4413,1
4414,3
4415,2
4416,1
4417,1
4418,4
4419,4
4420,1
4421,3
4422,4
4423,1
4424,4
4425,3
4426,0
4427,3
4428,2
4429,2
4430,0
4431,4
4432,3
4433,4
4434,2
4435,0
4436,3
4437,4
4438,0
4439,4
4440,1
4441,4
4442,4
4443,1
4444,4
4445,3
4446,3
4447,4
4448,1
4449,3
4450,2
4451,3
4452,1
4453,2
4454,1
4455,2
4456,0
4457,4
4458,1
4459,3
4460,3
4461,4
4462,4
4463,1
4464,1
4465,3
4466,4
4467,4
4468,0
4469,4
4470,2
4471,3
4472,2
4473,0
4474,0
4475,3
4476,4
4477,3
4478,3
4479,1
4480,1
4481,3
4482,4
4483,2
4484,3
4485,1
4486,0
4487,1
4488,0
4489,2
4490,3
4491,1
4492,1
4493,3
4494,0
4495,4
4496,3
4497,3
4498,3
4499,3
4500,0
4501,4
4502,2
4503,1
4504,4
4505,2
4506,3
4507,4
4508,0
4509,2
4510,2
4511,1
4512,4
4513,2
4514,2
4515,2
4516,2
4517,4
4518,0
4519,1
4520,3
4521,2
4522,1
4523,0
4524,0
4525,1
4526,4
4527,0
4528,2
4529,0
4530,0
4531,4
4532,4
4533,1
4534,3
4535,3
4536,0
4537,0
4538,3
4539,4
4540,4
4541,2
4542,4
4543,3
4544,3
4545,4
4546,2
4547,3
4548,3
4549,1
4550,0
4551,0
4552,0
4553,2
4554,3
4555,1
4556,4
4557,3
4558,3
4559,2
4560,0
4561,0
4562,1
4563,0
4564,0
4565,0
4566,1
4567,2
4568,0
4569,3
4570,0
4571,1
4572,4
4573,1
4574,4
4575,4
4576,0
4577,1
4578,2
4579,4
4580,3
4581,1
4582,3
4583,1
4584,2
4585,0
4586,1
4587,2
4588,1
4589,2
4590,1
4591,4
4592,0
4593,2
4594,1
4595,3
4596,3
4597,2
4598,4
4599,2
4600,4
4601,0
4602,4
4603,4
4604,1
4605,4
4606,0
4607,1
4608,2
4609,3
4610,2
4611,4
4612,3
4613,0
4614,3
4615,2
4616,0
4617,4
4618,0
4619,3
4620,1
4621,1
4622,4
4623,2
4624,1
4625,0
4626,2
4627,3
4628,0
4629,2
4630,3
4631,2
4632,0
4633,1
4634,1
4635,4
4636,0
4637,2
4638,0
4639,1
4640,1
4641,0
4642,2
4643,4
4644,0
4645,2
4646,4
4647,2
4648,0
4649,0
4650,2
4651,3
4652,2
4653,4
4654,0
4655,3
4656,0
4657,2
4658,4
4659,2
4660,2
4661,2
4662,1
4663,1
4664,3
4665,1
4666,4
4667,3
4668,0
4669,4
4670,1
4671,1
4672,2
4673,0
4674,2
4675,0
4676,2
4677,0
4678,3
4679,0
4680,3
4681,1
4682,0
4683,1
4684,2
4685,4
4686,2
4687,3
4688,2
4689,3
4690,4
4691,2
4692,0
4693,2
4694,3
4695,0
4696,4
4697,3
4698,1
4699,1
4700,2
4701,0
4702,4
4703,3
4704,4
4705,1
4706,1
4707,1
4708,1
4709,0
4710,0
4711,1
4712,3
4713,3
4714,2
4715,2
4716,3
4717,0
4718,1
4719,4
4720,0
4721,2
4722,1
4723,3
4724,2
4725,3
4726,4
4727,1
4728,1
4729,2
4730,2
4731,0
4732,2
4733,3
4734,1
4735,2
4736,3
4737,2
4738,3
4739,2
4740,4
4741,1
4742,0
4743,3
4744,0
4745,0
4746,0
4747,2
4748,0
4749,2
4750,1
4751,4
4752,0
4753,1
4754,0
4755,0
4756,3
4757,0
4758,2
4759,0
4760,4
4761,4
4762,4
4763,0
4764,3
4765,0
4766,2
4767,3
4768,2
4769,4
4770,4
4771,0
4772,3
4773,1
4774,4
4775,4
4776,3
4777,3
4778,1
4779,3
4780,0
4781,1
4782,3
4783,4
4784,2
4785,0
4786,4
4787,2
4788,0
4789,0
4790,2
4791,0
4792,1
4793,2
4794,4
4795,3
4796,0
4797,3
4798,3
4799,1
4800,3
4801,0
4802,1
4803,3
4804,4
4805,0
4806,1
4807,3
4808,2
4809,0
4810,2
4811,2
4812,0
4813,0
4814,4
4815,4
4816,4
4817,2
4818,3
4819,2
4820,2
4821,3
4822,3
4823,1
4824,0
4825,3
4826,4
4827,2
4828,1
4829,4
4830,2
4831,0
4832,1
4833,2
4834,1
4835,3
4836,1
4837,4
4838,1
4839,0
4840,1
4841,0
4842,1
4843,2
4844,4
4845,2
4846,1
4847,4
4848,3
4849,3
4850,2
4851,1
4852,1
4853,2
4854,0
4855,3
4856,4
4857,3
4858,4
4859,4
4860,2
4861,3
4862,3
4863,0
4864,3
4865,3
4866,3
4867,4
4868,1
4869,4
4870,2
4871,1
4872,1
4873,1
4874,3
4875,3
4876,0
4877,4
4878,2
4879,1
4880,4
4881,0
4882,0
4883,4
4884,4
4885,3
4886,4
4887,0
4888,1
4889,2
4890,1
4891,1
4892,4
4893,1
4894,0
4895,3
4896,1
4897,1
4898,0
4899,3
4900,3
4901,0
4902,4
4903,4
4904,1
4905,4
4906,2
4907,4
4908,1
4909,0
4910,2
4911,0
4912,1
4913,2
4914,1
4915,0
4916,4
4917,0
4918,2
4919,3
4920,4
4921,4
4922,1
4923,1
4924,2
4925,2
4926,0
4927,1
4928,4
4929,4
4930,2
4931,1
4932,0
4933,1
4934,2
4935,2
4936,4
4937,0
4938,4
4939,4
4940,4
4941,0
4942,2
4943,2
4944,3
4945,1
4946,1
4947,0
4948,3
4949,3
4950,4
4951,0
4952,1
4953,2
4954,2
4955,4
4956,4
4957,2
4958,2
4959,4
4960,0
4961,2
4962,0
4963,3
4964,1
4965,1
4966,0
4967,2
4968,4
4969,2
4970,4
4971,3
4972,4
4973,1
4974,2
4975,1
4976,2
4977,1
4978,1
4979,4
4980,1
4981,4
4982,0
4983,0
4984,1
4985,3
4986,1
4987,0
4988,1
4989,0
4990,2
4991,0
4992,4
4993,4
4994,0
4995,3
4996,0
4997,3
4998,0
4999,1
5000,3
5001,0
5002,0
5003,0
5004,1
5005,3
5006,0
5007,2
5008,1
5009,3
5010,2
5011,1
5012,2
5013,4
5014,0
5015,2
5016,1
5017,0
5018,0
5019,4
5020,4
5021,0
5022,0
5023,3
5024,3
5025,1
5026,3
5027,0
5028,4
5029,2
5030,0
5031,2
5032,1
5033,3
5034,4
5035,1
5036,0
5037,0
5038,2
5039,0
5040,0
5041,4
5042,0
5043,2
5044,3
5045,3
5046,0
5047,0
5048,2
5049,1
5050,1
5051,2
5052,4
5053,1
5054,1
5055,0
5056,2
5057,2
5058,3
5059,3
5060,1
5061,2
5062,4
5063,1
5064,0
5065,0
5066,1
5067,3
5068,2
5069,4
5070,0
5071,0
5072,0
5073,0
5074,3
5075,4
5076,2
5077,4
5078,0
5079,3
5080,1
5081,2
5082,4
5083,4
5084,3
5085,1
5086,1
5087,4
5088,2
5089,3
5090,1
5091,0
5092,1
5093,1
5094,2
5095,2
5096,2
5097,0
5098,1
5099,3
5100,4
5101,1
5102,0
5103,0
5104,1
5105,3
5106,0
5107,3
5108,4
5109,2
5110,3
5111,1
5112,2
5113,1
5114,4
5115,1
5116,0
5117,1
5118,2
5119,2
5120,1
5121,3
5122,3
5123,4
5124,4
5125,0
5126,0
5127,2
5128,4
5129,3
5130,0
5131,0
5132,0
5133,0
5134,4
5135,0
5136,2
5137,1
5138,4
5139,2
5140,0
5141,1
5142,4
5143,4
5144,2
5145,0
5146,2
5147,1
5148,4
5149,3
5150,2
5151,4
5152,0
5153,0
5154,4
5155,0
5156,1
5157,0
5158,3
5159,4
5160,4
5161,2
5162,4
5163,1
5164,1
5165,1
5166,1
5167,0
5168,0
5169,3
5170,2
5171,0
5172,1
5173,1
5174,0
5175,2
5176,4
5177,1
5178,0
5179,0
5180,3
5181,2
5182,4
5183,2
5184,1
5185,3
5186,2
5187,0
5188,4
5189,2
5190,4
5191,0
5192,0
5193,0
5194,1
5195,2
5196,4
5197,1
5198,0
5199,2
5200,0
5201,3
5202,2
5203,4
5204,1
5205,2
5206,1
5207,4
5208,0
5209,4
5210,3
5211,0
5212,0
5213,1
5214,3
5215,3
5216,0
5217,0
5218,3
5219,2
5220,0
5221,0
5222,0
5223,1
5224,2
5225,1
5226,3
5227,2
5228,4
5229,3
5230,2
5231,2
5232,4
5233,1
5234,3
5235,1
5236,1
5237,0
5238,4
5239,2
5240,0
5241,0
5242,1
5243,2
5244,0
5245,0
5246,0
5247,0
5248,1
5249,1
5250,2
5251,1
5252,4
5253,2
5254,4
5255,2
5256,3
5257,2
5258,3
5259,0
5260,2
5261,1
5262,1
5263,2
5264,2
5265,4
5266,0
5267,0
5268,0
5269,4
5270,3
5271,0
5272,4
5273,3
5274,0
5275,2
5276,2
5277,2
5278,3
5279,1
5280,1
5281,0
5282,1
5283,4
5284,3
5285,0
5286,3
5287,4
5288,4
5289,3
5290,1
5291,4
5292,1
5293,0
5294,3
5295,4
5296,1
5297,2
5298,0
5299,0
5300,4
5301,4
5302,1
5303,4
5304,1
5305,3
5306,1
5307,4
5308,4
5309,2
5310,4
5311,4
5312,4
5313,1
5314,1
5315,1
5316,0
5317,3
5318,4
5319,2
5320,1
5321,4
5322,0
5323,4
5324,0
5325,1
5326,3
5327,2
5328,3
5329,3
5330,0
5331,1
5332,0
5333,3
5334,1
5335,2
5336,3
5337,2
5338,3
5339,4
5340,1
5341,0
5342,4
5343,2
5344,0
5345,2
5346,0
5347,4
5348,4
5349,1
5350,0
5351,2
5352,2
5353,2
5354,4
5355,0
5356,2
5357,0
5358,2
5359,4
5360,1
5361,4
5362,2
5363,3
5364,1
5365,3
5366,4
5367,0
5368,4
5369,0
5370,1
5371,2
5372,3
5373,0
5374,4
5375,1
5376,3
5377,3
5378,3
5379,2
5380,1
5381,0
5382,1
5383,2
5384,2
5385,1
5386,2
5387,3
5388,3
5389,4
5390,0
5391,4
5392,1
5393,2
5394,2
5395,2
5396,4
5397,3
5398,4
5399,1
5400,1
5401,0
5402,1
5403,0
5404,3
5405,1
5406,3
5407,4
5408,0
5409,3
5410,2
5411,1
5412,1
5413,3
5414,1
5415,3
5416,3
5417,1
5418,1
5419,0
5420,0
5421,1
5422,1
5423,1
5424,0
5425,3
5426,0
5427,1
5428,2
5429,0
5430,1
5431,1
5432,1
5433,3
5434,2
5435,2
5436,4
5437,1
5438,4
5439,3
5440,4
5441,4
5442,1
5443,1
5444,3
5445,3
5446,1
5447,2
5448,4
5449,1
5450,3
5451,2
5452,2
5453,2
5454,2
5455,2
5456,4
5457,4
5458,1
5459,1
5460,1
5461,0
5462,2
5463,0
5464,3
5465,1
5466,4
5467,0
5468,2
5469,4
5470,2
5471,0
5472,4
5473,3
5474,0
5475,3
5476,4
5477,3
5478,1
5479,1
5480,4
5481,2
5482,0
5483,0
5484,1
5485,0
5486,1
5487,2
5488,3
5489,4
5490,2
5491,1
5492,2
5493,0
5494,3
5495,4
5496,0
5497,3
5498,0
5499,0
5500,3
5501,2
5502,2
5503,3
5504,0
5505,2
5506,0
5507,0
5508,4
5509,3
5510,3
5511,4
5512,4
5513,2
5514,1
5515,2
5516,1
5517,2
5518,1
5519,0
5520,1
5521,0
5522,2
5523,4
5524,1
5525,2
5526,3
5527,0
5528,2
5529,4
5530,2
5531,3
5532,2
5533,0
5534,2
5535,3
5536,0
5537,0
5538,0
5539,0
5540,0
5541,4
5542,4
5543,2
5544,2
5545,4
5546,1
5547,1
5548,2
5549,0
5550,2
5551,4
5552,0
5553,2
5554,4
5555,4
5556,0
5557,4
5558,4
5559,1
5560,2
5561,3
5562,3
5563,4
5564,4
5565,2
5566,1
5567,1
5568,4
5569,4
5570,1
5571,0
5572,0
5573,0
5574,4
5575,4
5576,2
5577,4
5578,0
5579,1
5580,2
5581,1
5582,3
5583,4
5584,0
5585,2
5586,0
5587,0
5588,0
5589,0
5590,3
5591,3
5592,4
5593,1
5594,3
5595,4
5596,0
5597,0
5598,3
5599,1
5600,0
5601,4
5602,1
5603,0
5604,3
5605,1
5606,1
5607,0
5608,4
5609,3
5610,4
5611,4
5612,2
5613,3
5614,2
5615,4
5616,1
5617,3
5618,2
5619,0
5620,0
5621,1
5622,1
5623,4
5624,0
5625,0
5626,4
5627,3
5628,3
5629,1
5630,1
5631,2
5632,0
5633,2
5634,4
5635,1
5636,1
5637,4
5638,0
5639,3
5640,0
5641,1
5642,0
5643,2
5644,2
5645,2
5646,2
5647,0
5648,3
5649,2
5650,2
5651,1
5652,3
5653,4
5654,3
5655,0
5656,0
5657,0
5658,1
5659,0
5660,4
5661,2
5662,2
5663,3
5664,0
5665,2
5666,2
5667,1
5668,3
5669,3
5670,4
5671,0
5672,3
5673,1
5674,2
5675,3
5676,3
5677,2
5678,0
5679,1
5680,1
5681,1
5682,2
5683,4
5684,3
5685,0
5686,0
5687,4
5688,4
5689,4
5690,2
5691,4
5692,2
5693,4
5694,1
5695,4
5696,3
5697,4
5698,4
5699,3
5700,3
5701,0
5702,4
5703,2
5704,3
5705,3
5706,0
5707,0
5708,3
5709,2
5710,4
5711,0
5712,0
5713,4
5714,3
5715,2
5716,1
5717,2
5718,3
5719,0
5720,0
5721,2
5722,3
5723,4
5724,4
5725,3
5726,3
5727,3
5728,3
5729,2
5730,1
5731,4
5732,3
5733,0
5734,3
5735,2
5736,0
5737,1
5738,3
5739,0
5740,4
5741,0
5742,2
5743,1
5744,2
5745,4
5746,3
5747,3
5748,1
5749,1
5750,4
5751,0
5752,3
5753,1
5754,1
5755,1
5756,2
5757,3
5758,0
5759,3
5760,1
5761,1
5762,3
5763,1
5764,3
5765,0
5766,3
5767,2
5768,4
5769,0
5770,3
5771,2
5772,1
5773,3
5774,0
5775,2
5776,4
5777,2
5778,1
5779,4
5780,4
5781,0
5782,3
5783,4
5784,3
5785,2
5786,2
5787,4
5788,2
5789,1
5790,0
5791,4
5792,1
5793,1
5794,0
5795,1
5796,4
